nome,ano,fase,pedra,inde,iaa,ieg,ips,ida,ipp,ipv,ian,ponto_virada,idade_aluno,turma
ALUNO-658,2022,0,Quartzo,5.98893754803676,10.00002,6.03842940685046,7.5,2.833333333333333,5.3125,7.166665,5,Não,9.0,
ALUNO-662,2022,1,Topázio,8.100927925925927,9.50002,9.62962962962963,7.5,9.25,6.25,7.5,5,Não,10.0,
ALUNO-663,2022,2,Quartzo,5.378863434173669,5.83334,4.984593837535014,7.5,4.5,4.375,6.055553333333335,5,Não,10.0,
ALUNO-664,2022,6,Topázio,8.842987091787439,10.00002,9.485054347826086,9.375,8.011111111111111,9.0625,10.00001,5,Sim,11.0,
ALUNO-665,2022,0,Ametista,7.540570842105263,9.50002,9.473684210526317,7.5,7.0,5.625,7.41666,5,Não,9.0,
ALUNO-667,2022,3,Ágata,6.0999985,6.25,7.25,7.5,4.0,7.5,6.1249925,5,Não,10.0,
ALUNO-668,2022,2,Ágata,6.658016026362202,9.000020000000001,7.324793465144342,7.5,5.25,6.041666666666667,6.944443333333333,5,Não,9.0,
ALUNO-669,2022,1,Ágata,6.026389888888889,9.000020000000001,9.02777777777778,6.875,1.916666666666666,5.0,6.249995,5,Não,8.0,
ALUNO-673,2022,3,Ametista,7.792205060606061,9.16668,9.136363636363637,5.625,5.166666666666667,7.96875,8.27778,10,Não,10.0,
ALUNO-674,2022,3,Ágata,6.549254285714286,7.5,6.116071428571428,7.5,6.75,7.34375,6.208325,5,Não,11.0,
ALUNO-679,2022,0,Ametista,7.28025826984127,10.00002,9.682539682539682,7.5,6.666666666666666,5.9375,7.083325,2.5,Não,11.0,
ALUNO-681,2022,3,Ágata,6.665405026862027,9.58335,6.922504578754578,7.5,4.555555555555555,8.28125,6.666665,5,Não,10.0,
ALUNO-686,2022,1,Ágata,6.853260478696742,8.500020000000001,7.349624060150376,6.875,6.583333333333333,5.625,7.333335,5,Não,10.0,
ALUNO-687,2022,3,Ágata,6.327707166666666,7.5,7.968749999999999,7.5,4.133333333333333,7.65625,6.9583275,2.5,Não,11.0,
ALUNO-689,2022,3,Ametista,8.016570200779729,8.75001,9.249512670565302,5.0,6.333333333333333,8.75,8.25,10,Não,11.0,
ALUNO-690,2022,0,Ametista,7.401904937321937,9.50002,9.686609686609684,7.5,6.5,5.3125,7.166655,5,Não,12.0,
ALUNO-692,2022,2,Ametista,7.192527343915344,6.41668,8.177910052910052,6.25,7.333333333333333,6.458333333333334,8.388886666666666,5,Sim,9.0,
ALUNO-693,2022,1,Ametista,7.434636280701754,8.500020000000001,8.624561403508771,7.5,7.416666666666666,6.041666666666667,7.61111,5,Não,9.0,
ALUNO-694,2022,0,Ametista,7.431939372281467,10.00002,6.711768528073998,7.5,7.083333333333333,6.5625,8.833335,5,Sim,9.0,
ALUNO-695,2022,1,Ametista,7.620637142857143,10.00002,9.88095238095238,7.5,7.25,5.0,7.222223333333334,5,Não,9.0,
ALUNO-697,2022,3,Quartzo,4.097072246031746,0.0,5.60515873015873,6.25,0.0,7.34375,6.8333275,2.5,Não,10.0,
ALUNO-700,2022,2,Ágata,6.103704377554813,10.00002,5.858788554440729,5.625,4.0,6.25,7.222223333333333,5,Não,9.0,
ALUNO-701,2022,3,Ágata,6.333818611111111,9.16668,7.729166666666667,6.875,4.788888888888889,7.34375,6.2083225,2.5,Não,10.0,
ALUNO-703,2022,4,Ágata,6.824891426456685,8.33334,5.945980743394537,7.5,6.188888888888889,7.8125,7.6666675,5,Não,10.0,
ALUNO-705,2022,3,Ágata,6.470788936720144,9.16668,6.41644385026738,7.5,3.333333333333333,6.875,5.8333275,10,Não,8.0,
ALUNO-706,2022,3,Ágata,6.714931222222222,10.00002,7.395833333333332,5.625,5.277777777777778,7.34375,6.91666,5,Não,10.0,
ALUNO-707,2022,3,Quartzo,5.942467448717949,8.75001,6.868589743589744,7.5,3.5,7.1875,6.3749925,2.5,Não,9.0,
ALUNO-708,2022,1,Quartzo,5.888588956521739,8.000020000000001,6.130434782608695,7.5,2.833333333333333,6.458333333333334,6.999999999999999,5,Não,10.0,
ALUNO-709,2022,1,Ametista,7.507451717171717,9.50002,9.252525252525253,7.5,7.083333333333333,5.625,7.38889,5,Não,10.0,
ALUNO-710,2022,3,Topázio,8.124397285239297,9.16668,9.099410315085372,7.5,5.111111111111111,8.90625,8.625,10,Sim,11.0,
ALUNO-711,2022,2,Quartzo,5.557438118548119,8.500020000000001,7.259407259407261,5.0,2.583333333333333,5.833333333333334,5.777773333333333,5,Não,9.0,
ALUNO-715,2022,1,Ágata,6.996003683501685,9.000020000000001,7.417508417508417,7.5,6.75,5.625,7.25,5,Não,8.0,
ALUNO-721,2022,3,Quartzo,4.563332,7.5,3.809722222222223,5.0,1.277777777777778,6.875,5.54166,5,Não,20.0,
ALUNO-722,2022,1,Topázio,8.339199975308643,9.50002,9.709876543209877,7.5,9.583333333333334,6.25,8.277780000000002,5,Não,15.0,
ALUNO-723,2022,3,Quartzo,4.44002627036688,0.0,5.120271907389959,7.5,3.444444444444445,5.9375,4.416665,5,Não,10.0,
ALUNO-727,2022,0,Quartzo,5.702446058211979,9.50002,5.03306195772656,7.5,2.583333333333333,5.625,7.083325,5,Não,15.0,
ALUNO-728,2022,2,Ametista,7.624482920314255,9.000020000000001,9.601571268237937,5.0,5.666666666666667,6.041666666666666,7.833333333333332,10,Não,9.0,
ALUNO-729,2022,4,Ametista,7.244678043887148,7.08334,8.35880355276907,6.25,7.166666666666667,7.8125,7.625,5,Não,15.0,
ALUNO-732,2022,6,Ametista,7.369714659440588,8.75001,5.248218852758495,8.75,6.077777777777778,7.65625,7.944446666666668,10,Não,34.0,
ALUNO-734,2022,3,Ametista,7.300378954545454,8.33334,8.835227272727273,7.5,3.75,7.5,7.2499975,10,Não,13.0,
ALUNO-735,2022,0,Ágata,6.820451258609487,6.41668,7.268924626380766,5.625,5.916666666666666,5.625,7.083325,10,Não,20.0,
ALUNO-737,2022,2,Ametista,7.378176603174603,8.000020000000001,9.682539682539682,7.5,6.333333333333333,6.25,7.5,5,Não,27.0,
ALUNO-738,2022,4,Ágata,7.006941758454106,8.33335,9.182971014492754,5.625,4.877777777777777,6.40625,5.79166,10,Não,12.0,
ALUNO-739,2022,4,Ametista,7.973381651316815,9.16668,8.035296867695186,9.375,7.388888888888889,8.59375,8.375007499999999,5,Sim,12.0,
ALUNO-741,2022,5,Ametista,7.539924757631258,9.16668,7.815934065934066,6.875,6.722222222222222,8.28125,8.5000025,5,Sim,20.0,
ALUNO-742,2022,4,Ametista,7.406568862193363,7.91667,7.609577922077922,6.875,5.688888888888889,7.34375,7.6666675,10,Não,14.0,
ALUNO-743,2022,1,Ametista,7.381391333333333,8.000020000000001,8.483333333333333,5.625,8.416666666666666,5.833333333333334,7.77778,5,Não,22.0,
ALUNO-746,2022,3,Topázio,8.510208575470424,7.5,9.39305259957434,6.25,7.777777777777779,8.59375,9.2083375,10,Sim,21.0,
ALUNO-747,2022,5,Ametista,7.590972222222223,7.91667,8.864583333333334,5.625,6.777777777777779,6.25,7.416665,10,Não,20.0,
ALUNO-751,2022,1,Ametista,7.590428480704481,9.50002,9.07018907018907,7.5,7.75,6.041666666666667,7.111109999999999,5,Não,18.0,
ALUNO-752,2022,0,Ametista,7.217943583732057,8.500020000000001,9.04804625199362,5.625,7.166666666666666,5.625,7.499995,5,Não,16.0,
ALUNO-753,2022,4,Quartzo,5.061431199756183,7.91667,3.440830721003135,7.5,1.777777777777778,4.84375,4.9583375,10,Não,16.0,
ALUNO-754,2022,5,Ágata,6.595710665501167,8.75001,6.765005827505828,7.5,5.5,7.34375,6.4166675,5,Não,15.0,
ALUNO-755,2022,5,Ametista,7.468215478632479,7.5,8.792467948717949,5.0,6.944444444444446,8.125,6.291665,10,Não,16.0,
ALUNO-757,2022,3,Ágata,6.195832000000001,7.5,6.6875,7.5,4.75,6.25,6.41666,5,Não,12.0,
ALUNO-759,2022,0,Ametista,8.00281439031339,9.000020000000001,8.618233618233617,7.5,7.833333333333333,5.625,7.499995,10,Não,10.0,
ALUNO-760,2022,1,Ametista,7.058532857142858,8.500020000000001,9.285714285714285,7.5,3.916666666666667,5.625,6.277773333333333,10,Não,19.0,
ALUNO-761,2022,0,Ametista,7.234398335932424,10.00002,8.609486679662117,7.5,6.0,5.625,7.499995,5,Não,26.0,
ALUNO-762,2022,1,Ágata,6.62116201282668,7.00002,6.730800064133398,7.5,6.5,6.25,6.999999999999999,5,Não,19.0,
ALUNO-763,2022,1,Ametista,8.012902466766617,9.000020000000001,9.335332333833083,7.5,8.583333333333334,6.458333333333333,8.16667,5,Não,19.0,
ALUNO-764,2022,0,Ágata,6.895951771280052,9.50002,8.40683885640026,5.625,6.25,4.6875,7.41666,5,Não,22.0,
ALUNO-765,2022,0,Topázio,8.491073095238097,10.00002,8.80952380952381,7.5,8.666666666666668,5.625,8.416665,10,Sim,23.0,
ALUNO-766,2022,6,Quartzo,4.951788339057362,0.0,4.617281695286811,7.5,4.766666666666667,6.25,5.999993333333333,5,Não,19.0,
ALUNO-768,2022,4,Ametista,7.084109195402299,7.91667,8.574712643678161,5.625,6.533333333333334,7.5,7.291665,5,Não,20.0,
ALUNO-770,2022,3,Topázio,8.464935044778892,9.16668,8.836817168338907,7.5,7.555555555555556,8.28125,8.458337499999999,10,Sim,21.0,
ALUNO-771,2022,0,Ágata,6.524519230769231,8.91668,8.112179487179487,7.5,6.666666666666666,3.4375,5.41666,5,Não,22.0,
ALUNO-772,2022,7,Ametista,7.225595238095238,6.25,8.69047619047619,6.25,9.0,5.625,6.875,5,Não,20.0,
ALUNO-773,2022,3,Topázio,8.655707365079365,10.00002,9.88095238095238,7.5,8.444444444444445,8.90625,9.250005000000002,5,Sim,13.0,
ALUNO-774,2022,3,Topázio,8.639021494227995,8.33334,9.415584415584416,7.5,7.555555555555556,8.28125,9.1666725,10,Sim,13.0,
ALUNO-778,2022,0,Ágata,6.817738854251012,8.000020000000001,5.411605937921728,7.5,6.083333333333333,4.6875,7.499995,10,Não,14.0,
ALUNO-781,2022,3,Ágata,6.2357055994561,0.0,7.764641608391608,6.25,6.788888888888889,7.5,7.2499975,5,Não,16.0,
ALUNO-783,2022,2,Ágata,6.535165330634278,3.49998,8.49527665317139,5.0,6.25,6.25,8.05556,5,Não,11.0,
ALUNO-784,2022,3,Topázio,8.217507976608186,8.75001,9.736842105263158,4.375,7.277777777777779,8.4375,8.291665,10,Não,14.0,
ALUNO-787,2022,5,Ágata,6.670710665501166,7.91667,6.765005827505828,7.5,6.75,7.34375,5.9583375,5,Não,11.0,
ALUNO-788,2022,5,Ágata,6.047779596553774,8.75001,8.440285204991088,6.25,2.111111111111111,5.208333333333334,7.08333,5,Não,11.0,
ALUNO-790,2022,5,Topázio,8.404169666666668,10.00002,10.0,7.5,7.0,6.041666666666667,8.250005,10,Não,16.0,
ALUNO-791,2022,0,Ametista,8.004340111446288,9.000020000000001,8.79252555723144,7.5,7.5,5.625,7.666665,10,Não,19.0,
ALUNO-792,2022,3,Quartzo,5.553987846496118,0.0,6.184870621369477,5.0,4.611111111111112,7.03125,5.9583325,10,Não,16.0,
ALUNO-794,2022,4,Ametista,7.302153111111111,7.91667,9.791666666666666,5.625,6.588888888888889,7.96875,8.125,2.5,Não,,
ALUNO-796,2022,4,Ágata,6.258056446780273,7.5,6.406606678345809,7.5,4.555555555555555,7.65625,6.499995,5,Não,18.0,
ALUNO-798,2022,4,Ágata,6.490193683211425,8.33334,8.074582027168235,5.625,4.688888888888889,7.5,6.4583275,5,Não,20.0,
ALUNO-799,2022,2,Ametista,7.896899500302482,9.50002,8.602540834845735,7.5,5.916666666666666,6.041666666666667,8.444446666666668,10,Sim,8.0,
ALUNO-800,2022,1,Ametista,7.861617939393939,9.50002,9.280303030303031,7.5,9.0,5.833333333333334,7.111109999999999,5,Não,7.0,
ALUNO-801,2022,0,Ágata,6.954987237893207,8.000020000000001,7.629094522799372,7.5,6.916666666666666,5.625,7.166665,5,Não,9.0,
ALUNO-802,2022,1,Topázio,8.286620610229278,9.50002,9.717813051146384,7.5,7.416666666666666,6.041666666666667,7.777780000000001,10,Não,8.0,
ALUNO-804,2022,1,Ametista,7.365081587301588,9.000020000000001,9.269841269841269,7.5,6.166666666666666,5.833333333333334,7.722223333333334,5,Não,9.0,
ALUNO-805,2022,1,Ágata,6.613163153439154,8.500020000000001,7.433862433862434,7.5,5.5,6.041666666666667,6.61111,5,Não,9.0,
ALUNO-806,2022,0,Ametista,7.412025476190477,9.000020000000001,7.214285714285714,7.5,5.866666666666667,5.625,7.916665,10,Não,11.0,
ALUNO-807,2022,1,Topázio,8.813892666666668,9.50002,10.0,8.75,9.5,6.666666666666666,9.61112,5,Sim,10.0,
ALUNO-808,2022,0,Ágata,6.644341418353577,7.00002,6.565452091767882,7.5,6.75,5.3125,7.499995,5,Não,10.0,
ALUNO-810,2022,2,Quartzo,5.930081395598497,9.000020000000001,7.032340311325819,7.5,2.0,5.624999999999999,7.055556666666666,5,Não,8.0,
ALUNO-811,2022,2,Ágata,6.969181527369182,8.000020000000001,7.866730970179244,5.0,7.25,6.458333333333334,7.5,5,Não,14.0,
ALUNO-812,2022,0,Ametista,7.675403049175225,7.00002,9.31450357920946,7.5,8.416666666666668,5.625,8.083335,5,Não,10.0,
ALUNO-814,2022,2,Ágata,6.322553780885782,7.00002,8.237762237762238,7.5,3.666666666666667,6.25,6.833329999999999,5,Não,8.0,
ALUNO-815,2022,4,Ágata,6.580933343434343,7.5,6.779671717171717,7.5,5.5,7.5,6.874995,5,Não,8.0,
ALUNO-816,2022,3,Ametista,7.563604797979798,8.33334,7.11489898989899,7.5,7.5,7.65625,6.45833,10,Não,14.0,
ALUNO-817,2022,3,Ametista,7.279925742424242,8.75001,7.73989898989899,7.5,7.222222222222221,8.125,8.0000025,2.5,Não,17.0,
ALUNO-818,2022,0,Ametista,7.830788433198381,9.000020000000001,9.008097165991904,7.5,8.25,5.625,8.333335,5,Não,10.0,
ALUNO-819,2022,0,Ágata,6.901971877828054,8.500020000000001,9.291101055806935,7.5,4.333333333333333,5.9375,7.416665,5,Não,8.0,
ALUNO-820,2022,5,Ametista,7.304722388888888,7.08333,8.131944444444445,5.625,8.433333333333332,6.458333333333332,7.8750025,5,Não,15.0,
ALUNO-822,2022,1,Topázio,8.228772285714285,9.000020000000001,9.595238095238097,5.625,8.333333333333332,6.25,7.77778,10,Não,9.0,
ALUNO-823,2022,2,Ametista,7.912811530864198,9.50002,9.320987654320987,8.75,7.166666666666667,6.458333333333334,8.222226666666668,5,Não,7.0,
ALUNO-824,2022,2,Quartzo,5.914900545454545,8.000020000000001,6.060606060606061,7.5,4.25,6.25,5.888886666666666,5,Não,8.0,
ALUNO-825,2022,3,Quartzo,5.705118585573055,7.91667,5.579065150087494,4.375,5.477777777777778,7.8125,4.916665,5,Não,8.0,
ALUNO-828,2022,6,Ágata,6.259109685300206,9.58335,4.845885093167702,8.125,3.833333333333334,7.96875,7.27778,5,Não,7.0,
ALUNO-829,2022,4,Ametista,7.117600108225108,9.16668,8.249458874458874,5.625,5.666666666666667,6.71875,5.91666,10,Não,10.0,
ALUNO-830,2022,5,Topázio,8.135882296296298,9.58335,9.241898148148149,6.25,7.166666666666667,6.458333333333334,8.125005,10,Não,10.0,
ALUNO-831,2022,2,Ágata,6.445832675903806,9.50002,9.104156712852363,7.5,3.0,6.25,5.999996666666668,5,Não,14.0,
ALUNO-832,2022,3,Topázio,8.62014138888889,10.00002,9.375,7.5,6.944444444444446,9.0625,8.5000025,10,Sim,8.0,
ALUNO-834,2022,3,Ágata,6.614515690283401,7.91667,7.739245951417004,7.5,4.5,7.5,6.8749975,5,Não,11.0,
ALUNO-835,2022,2,Quartzo,5.661425060985798,9.50002,6.182121971595657,5.0,3.25,6.25,5.999993333333334,5,Não,11.0,
ALUNO-836,2022,0,Ágata,6.894444777777777,9.50002,7.638888888888888,7.5,6.0,5.0,7.333325,5,Não,14.0,
ALUNO-839,2022,1,Topázio,8.079349826086958,10.00002,9.855072463768115,7.5,8.0,6.25,8.166666666666668,5,Não,12.0,
ALUNO-840,2022,0,Ametista,7.151334755991286,9.000020000000001,8.485838779956426,6.875,7.25,5.0,7.083325,5,Não,15.0,
ALUNO-841,2022,0,Ágata,6.83936507936508,7.91668,8.230158730158731,4.375,7.716666666666667,4.375,7.41666,5,Não,8.0,
ALUNO-843,2022,7,Quartzo,5.783934045751634,8.33334,5.226960784313724,5.0,4.111111111111112,6.71875,7.055553333333332,5,Não,13.0,
ALUNO-844,2022,1,Ametista,7.308335555555557,8.500020000000001,8.61111111111111,7.5,6.75,6.25,7.555556666666667,5,Não,10.0,
ALUNO-847,2022,0,Ametista,7.862026142857143,9.50002,8.714285714285715,8.125,7.949999999999999,5.0,6.333335,10,Não,10.0,
ALUNO-848,2022,3,Ágata,6.030205833333333,7.5,7.1875,7.5,3.916666666666667,7.34375,5.3749875,5,Não,18.0,
ALUNO-850,2022,4,Ametista,7.388203535794046,7.91667,7.776784067859118,5.0,6.711111111111111,7.65625,7.1666625,10,Não,8.0,
ALUNO-851,2022,1,Ametista,8.040676603174603,10.00002,9.682539682539682,7.5,8.583333333333334,6.041666666666667,7.666666666666667,5,Não,13.0,
ALUNO-852,2022,0,Ametista,7.347305921568628,9.000020000000001,7.88235294117647,8.75,7.166666666666666,5.625,7.5,5,Não,18.0,
ALUNO-853,2022,1,Ametista,7.928601818181819,9.50002,9.090909090909092,7.5,7.75,5.9375,8.83334,5,Sim,12.0,
ALUNO-854,2022,2,Ametista,7.403129618406286,9.000020000000001,8.092031425364757,7.5,5.666666666666666,6.458333333333334,6.777773333333333,10,Não,12.0,
ALUNO-855,2022,3,Ágata,6.355207500000001,8.75001,7.6875,7.5,4.25,7.34375,5.5416575,5,Não,13.0,
ALUNO-856,2022,5,Ametista,7.641655050108932,9.16668,9.27076525054466,7.5,7.166666666666667,6.041666666666667,7.91667,5,Não,7.0,
ALUNO-857,2022,1,Ametista,7.779763904761905,9.000020000000001,9.523809523809524,7.5,7.5,6.25,8.0,5,Não,8.0,
ALUNO-858,2022,2,Ágata,6.689521871961853,10.00002,8.39898935980926,5.0,4.583333333333333,4.375,8.277776666666668,5,Não,9.0,
ALUNO-859,2022,1,Ametista,7.729168333333334,9.50002,8.416666666666666,7.5,8.5,5.625,7.916665,5,Não,11.0,
ALUNO-861,2022,4,Ágata,6.962409296451915,9.58335,6.278011204481793,6.875,6.877777777777777,7.1875,7.3333325,5,Não,9.0,
ALUNO-862,2022,1,Ametista,7.785336999222999,7.50002,9.16278166278166,7.5,8.25,6.25,8.388893333333334,5,Sim,8.0,
ALUNO-863,2022,0,Topázio,8.679763571428571,10.00002,9.19047619047619,8.125,9.416666666666668,5.625,7.916665,10,Não,7.0,
ALUNO-864,2022,2,Ametista,7.680083750915751,8.000020000000001,8.754578754578755,7.5,8.5,6.458333333333334,7.666663333333332,5,Não,11.0,
ALUNO-865,2022,1,Ágata,6.254285403508773,7.50002,7.389473684210527,7.5,4.583333333333334,6.041666666666667,6.277776666666666,5,Não,8.0,
ALUNO-866,2022,1,Topázio,8.416724112554114,7.50002,9.72943722943723,7.5,9.583333333333332,6.875,9.33334,5,Sim,11.0,
ALUNO-868,2022,0,Ametista,7.569368138401559,9.50002,8.888499025341131,8.125,6.916666666666666,5.625,7.916665,5,Não,7.0,
ALUNO-869,2022,1,Ágata,6.730094370370371,9.000020000000001,8.351851851851851,7.5,4.75,6.041666666666667,6.777776666666666,5,Não,15.0,
ALUNO-870,2022,2,Topázio,8.427782,10.00002,10.0,7.5,8.0,6.666666666666666,9.555566666666666,5,Sim,10.0,
ALUNO-872,2022,3,Quartzo,5.526750312169312,7.08333,5.727513227513228,5.625,4.333333333333333,7.1875,5.12499,5,Não,14.0,
ALUNO-876,2022,0,Ametista,7.410072141650422,9.50002,9.217024041585445,7.5,7.166666666666666,5.0,7.16666,5,Não,11.0,
ALUNO-877,2022,3,Ágata,6.05804740909091,7.91667,6.607954545454545,7.5,4.75,7.03125,5.2083225,5,Não,8.0,
ALUNO-879,2022,1,Ágata,6.625001666666667,9.50002,8.833333333333332,5.0,5.5,3.75,7.166665,5,Não,8.0,
ALUNO-881,2022,1,Ametista,8.057199636363638,9.50002,9.848484848484848,7.5,7.833333333333333,6.875,8.166670000000002,5,Não,8.0,
ALUNO-882,2022,1,Ametista,7.576531180695848,9.50002,7.570145903479236,7.5,9.166666666666668,5.625,7.333333333333333,5,Não,13.0,
ALUNO-883,2022,1,Ametista,7.791668,9.50002,9.666666666666666,7.5,5.5,6.25,7.166663333333332,10,Não,8.0,
ALUNO-884,2022,5,Quartzo,5.537423023965141,6.66668,5.995438453159041,7.5,4.9,4.583333333333333,6.16667,2.5,Não,9.0,
ALUNO-885,2022,1,Ametista,8.018089853232116,9.000020000000001,9.04876926616057,7.5,8.833333333333332,6.25,8.333336666666668,5,Não,13.0,
ALUNO-886,2022,1,Topázio,8.086112,9.50002,9.666666666666666,7.5,7.25,6.25,6.888883333333333,10,Não,12.0,
ALUNO-887,2022,1,Quartzo,5.852779111111111,9.000020000000001,7.222222222222222,7.5,0.0,4.583333333333333,6.499996666666666,10,Não,10.0,
ALUNO-889,2022,3,Ametista,7.831592958621301,8.33334,8.513866737550948,7.5,6.555555555555556,7.34375,7.4999975,10,Não,10.0,
ALUNO-891,2022,1,Ametista,8.025002,8.500020000000001,10.0,7.5,6.5,6.25,7.5,10,Não,8.0,
ALUNO-893,2022,2,Quartzo,5.606945333333334,0.0,7.000000000000001,7.5,3.5,6.458333333333334,5.55556,10,Não,10.0,
ALUNO-895,2022,0,Ametista,7.944048285714286,9.50002,9.761904761904765,8.125,5.666666666666666,5.625,7.66666,10,Não,9.0,
ALUNO-896,2022,2,Ametista,7.199483586980921,8.500020000000001,9.184904601571269,7.5,5.833333333333334,5.624999999999999,7.666670000000001,5,Não,8.0,
ALUNO-900,2022,3,Ametista,7.078213898659693,7.91667,7.312949493298463,7.5,6.5,7.65625,7.54166,5,Não,9.0,
ALUNO-901,2022,1,Ágata,6.067222501942502,8.500020000000001,5.843045843045843,7.5,3.75,6.041666666666667,7.222223333333333,5,Não,8.0,
ALUNO-902,2022,0,Ametista,7.517770718098665,9.50002,8.765931923826662,7.5,7.416666666666666,5.3125,7.749995,5,Não,14.0,
ALUNO-903,2022,2,Topázio,8.175157209876545,8.000020000000001,9.382716049382717,7.5,7.5,6.041666666666667,8.222226666666666,10,Não,9.0,
ALUNO-905,2022,0,Ametista,7.658744356725147,9.50002,6.65204678362573,7.5,9.1,6.25,8.416665,5,Sim,9.0,
ALUNO-909,2022,2,Ágata,6.654070674842067,7.916679999999999,8.54812337421033,5.625,4.5,6.458333333333334,7.722223333333334,5,Não,9.0,
ALUNO-910,2022,7,Quartzo,5.323060529411764,9.16668,4.16078431372549,5.0,2.966666666666666,7.03125,6.388886666666666,5,Não,9.0,
ALUNO-911,2022,4,Quartzo,5.54660878400712,4.58334,7.675756420035596,5.0,5.0,5.78125,6.1249925,2.5,Não,10.0,
ALUNO-913,2022,3,Ágata,7.027986444444445,0.0,8.083333333333334,7.5,6.488888888888888,7.96875,7.833335,10,Não,12.0,
ALUNO-914,2022,2,Ágata,6.940909599240267,9.000020000000001,6.746201329534664,7.5,6.583333333333334,6.25,7.500003333333334,5,Não,17.0,
ALUNO-915,2022,2,Ágata,6.598583497194165,7.916679999999999,6.152637485970819,7.5,4.666666666666667,6.041666666666667,6.44444,10,Não,14.0,
ALUNO-916,2022,5,Topázio,9.354308222222222,8.75001,10.0,9.375,8.511111111111111,9.0625,9.666675,10,Sim,12.0,
ALUNO-918,2022,4,Ametista,7.619179857540927,8.75001,8.54728317659352,7.5,7.111111111111112,8.125,7.75,5,Não,9.0,
ALUNO-919,2022,7,Quartzo,4.831948084967321,0.0,4.027450980392157,6.875,1.477777777777778,7.65625,6.388886666666667,10,Não,9.0,
ALUNO-920,2022,5,Ametista,7.039504634920634,8.33334,6.612103174603176,5.625,7.199999999999999,7.8125,8.0,5,Não,8.0,
ALUNO-921,2022,3,Quartzo,4.929351371017871,10.00002,3.914117132867133,6.25,1.722222222222222,7.1875,6.0416575,2.5,Não,8.0,
ALUNO-922,2022,3,Ametista,7.191666500000001,8.75001,8.458333333333334,5.0,5.166666666666667,7.5,6.7083275,10,Não,15.0,
ALUNO-923,2022,0,Ametista,7.67873527680312,10.00002,8.076998050682262,6.875,8.483333333333334,5.625,8.083335,5,Não,9.0,
ALUNO-924,2022,1,Ametista,7.412502222222223,8.500020000000001,8.777777777777779,7.5,7.25,5.625,7.722223333333334,5,Não,13.0,
ALUNO-925,2022,0,Ametista,7.818554797720798,10.00002,8.655270655270654,6.25,7.083333333333334,5.625,7.41666,10,Não,16.0,
ALUNO-926,2022,3,Quartzo,5.148616912114456,0.0,6.416701505016722,5.625,3.555555555555556,7.5,6.7083275,5,Não,12.0,
ALUNO-927,2022,1,Ágata,6.65156698989899,7.416679999999999,7.466161616161616,5.625,6.25,6.041666666666667,7.5,5,Não,9.0,
ALUNO-930,2022,6,Topázio,8.96534820289855,10.00002,9.641304347826086,9.375,8.466666666666667,9.0625,10.00001,5,Sim,9.0,
ALUNO-931,2022,1,Ágata,6.38972597744361,9.50002,6.948621553884712,6.875,3.333333333333333,5.625,8.166665,5,Não,8.0,
ALUNO-932,2022,3,Quartzo,5.201146520702537,0.0,5.207123159068239,4.375,5.444444444444444,7.5,6.916665,5,Não,9.0,
ALUNO-933,2022,5,Quartzo,5.677000466853408,7.91667,6.255835667600373,7.5,2.066666666666666,5.625,7.041665,5,Não,10.0,
ALUNO-934,2022,7,Ametista,7.665178904761905,7.91667,9.523809523809524,7.5,8.0,7.1875,7.0,5,Não,10.0,
ALUNO-936,2022,0,Ágata,6.979899934065935,10.00002,7.170329670329671,7.5,6.25,5.625,7.41666,5,Não,10.0,
ALUNO-937,2022,3,Ágata,6.925909119658121,10.00002,7.32051282051282,5.625,4.777777777777778,7.1875,6.124995,10,Não,11.0,
ALUNO-939,2022,4,Ágata,6.745866585563862,7.50001,7.24391126115264,5.625,5.266666666666667,7.8125,8.25,5,Não,7.0,
ALUNO-941,2022,3,Ágata,6.328219530303031,7.91667,5.109848484848484,7.5,5.666666666666667,7.8125,6.7499975,5,Não,11.0,
ALUNO-944,2022,3,Quartzo,4.181778881642512,8.75001,2.917572463768116,7.5,0.9444444444444444,6.09375,4.6249975,2.5,Não,8.0,
ALUNO-945,2022,4,Topázio,8.511529444444445,8.75001,10.0,8.75,8.422222222222222,8.4375,8.66667,5,Sim,13.0,
ALUNO-946,2022,3,Ametista,7.411457833333333,7.08333,8.784722222222221,7.5,7.444444444444445,7.65625,7.2083325,5,Não,9.0,
ALUNO-947,2022,1,Quartzo,5.84372876673568,8.500020000000001,5.572808833678399,7.5,4.5,5.625,5.833325,5,Não,12.0,
ALUNO-948,2022,4,Ágata,6.288918699407872,7.08333,5.78487460815047,7.5,4.388888888888889,8.125,7.416665,5,Não,13.0,
ALUNO-949,2022,2,Ametista,7.835649925925926,8.000020000000001,9.62962962962963,7.5,8.5,6.041666666666667,7.777776666666667,5,Não,9.0,
ALUNO-952,2022,2,Ametista,7.972224666666668,9.000020000000001,9.666666666666666,7.5,5.5,6.666666666666666,8.111113333333336,10,Não,11.0,
ALUNO-954,2022,0,Ametista,7.097068901234568,8.500020000000001,8.67283950617284,5.0,7.25,5.625,7.499995,5,Não,11.0,
ALUNO-955,2022,1,Topázio,8.109723333333333,9.000020000000001,10.0,7.5,7.0,6.041666666666667,7.277773333333332,10,Não,11.0,
ALUNO-957,2022,2,Ametista,7.35895350617284,7.50002,9.19753086419753,5.625,6.916666666666666,6.458333333333334,8.388893333333334,5,Sim,11.0,
